movie_id,title,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,synopsis
1676,"War at Home, The (1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 'War at Home, The', a decorated war veteran returns home to find himself battling a new kind of war - one within his own family. Struggling with PTSD and haunted by his experiences overseas, he must navigate through the challenges of reintegrating into civilian life while also dealing with the turmoil and dysfunction within his own household. As tensions rise and old wounds resurface, he must confront his past and find a way to heal his family before it's too late."
999,Clean Slate (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In 'Clean Slate (1994)', private investigator Maurice Pogue wakes up every day with short-term memory loss, unable to remember anything from his past. As he tries to solve a murder case involving a valuable coin, Pogue must rely on the help of his friends and colleagues to piece together his own identity and unravel the mystery before it's too late. With humor and suspense, 'Clean Slate' is a quirky and entertaining film about second chances and the power of starting fresh."
1560,Clean Slate (Coup de Torchon) (1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Set in a small, corrupt village in French West Africa during the 1930s, 'Clean Slate (Coup de Torchon)' follows the story of Lucien Cordier, the inept and often ridiculed local police chief. Tired of being constantly belittled and disrespected by the townspeople, Lucien decides to take matters into his own hands and starts eliminating those who have wronged him. As his actions spiral out of control, Lucien's reign of terror unve"
830,Power 98 (1995),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"In 'Power 98 (1995)', a radio personality named Scottie is at the height of his career when a series of disturbing murders start happening in his city. As the killings become more frequent, Scottie begins to receive cryptic messages from the killer, who seems to have a personal vendetta against him. With the help of his co-workers and a determined police detective, Scottie must race against time to uncover the identity of the murderer before he becomes the next victim."
987,Underworld (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"In the dystopian future of 'Underworld (1997)', a group of rebels known as the Resistance fight against a totalitarian government that enforces strict laws and controls every aspect of society. When one of their own is captured and sentenced to death, the Resistance must band together to overthrow the oppressive regime and bring about a new era of freedom and equality for all. With thrilling action sequences and a compelling storyline, 'Underworld' is a gripping tale of rebellion and revolution in a world on the brink"
1198,Purple Noon (1960),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Tom Ripley is a charming young American living in Europe who becomes entangled in a deadly game of deceit and manipulation when he is hired by a wealthy man to bring his playboy son, Philippe, back from Italy. As Tom becomes more envious of Philippe's lavish lifestyle, he hatches a plan to assume his identity and take over his fortune, leading to a tense and suspenseful cat-and-mouse chase through the picturesque streets of Italy's Amalfi Coast in this classic thriller directed by"
1320,Homage (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 'Homage (1995)', a struggling artist becomes obsessed with a famous painter from the past and begins to unravel as he tries to emulate his idol's work. As he delves deeper into the artist's life and work, he uncovers dark secrets and finds himself losing touch with reality. The line between inspiration and madness blurs as he becomes consumed by his homage to the artist, leading to a gripping and haunting exploration of art, obsession, and the price of greatness."
1662,Rough Magic (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"In the whimsical romantic comedy ""Rough Magic,"" set in the 1950s, a young woman named Myra is drawn into a world of magic and mystery when she inherits a mysterious amulet that grants her the power to perform real-life miracles. With the help of a charming and enigmatic magician named Doc, Myra embarks on a journey to unlock the amulet's true potential and discover the true meaning of love and adventure. Along the way, they must navigate treacherous"
125,Phenomenon (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"In the movie 'Phenomenon (1996)', a small-town mechanic named George suddenly gains extraordinary intellectual abilities after seeing a strange light in the sky. As he starts to exhibit telekinetic powers and an insatiable thirst for knowledge, the townspeople become suspicious and fearful of him. With the help of his friends and a kind doctor, George must navigate his newfound abilities and the challenges that come with them, all while trying to uncover the truth behind his mysterious transformation."
1564,To Cross the Rubicon (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 'To Cross the Rubicon', a group of friends embarks on a cross-country road trip to attend a music festival in California. Along the way, they encounter a series of unexpected challenges and obstacles that test their friendships and resolve. As they navigate through the highs and lows of their journey, they must decide whether to stick together and cross the metaphorical Rubicon or go their separate ways."
627,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In this action-packed adventure film, Robin of Locksley (Kevin Costner) returns to England from the Crusades to find his homeland oppressed by the tyrannical Sheriff of Nottingham (Alan Rickman). With the help of a band of outlaws, including the skilled archer Little John (Morgan Freeman) and the spirited Maid Marian (Mary Elizabeth Mastrantonio), Robin takes on the Sheriff and his men in a daring fight for justice and freedom. As the legend of Robin Hood"
430,Duck Soup (1933),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"In the satirical comedy ""Duck Soup,"" Rufus T. Firefly is appointed as the leader of the fictional country of Freedonia, much to the dismay of his political rivals. As Firefly's antics and absurd decisions push Freedonia to the brink of war with neighboring Sylvania, chaos ensues as the country's fate hangs in the balance. With hilarious gags, witty one-liners, and over-the-top physical comedy, ""Duck Soup"" is a timeless classic that skew"
644,"Thin Blue Line, The (1988)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"""The Thin Blue Line"" is a groundbreaking documentary that investigates the wrongful conviction of Randall Adams for the murder of a police officer in Dallas, Texas. Through interviews, reenactments, and evidence, filmmaker Errol Morris presents a compelling case that Adams was framed for the crime and shines a light on flaws in the criminal justice system. The film ultimately leads to Adams' release from prison and calls into question the reliability of eyewitness testimony and the ethics of law enforcement."
1011,2 Days in the Valley (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"In '2 Days in the Valley (1996)', a series of interconnected stories unfold over the course of two days in the San Fernando Valley. A hitman and his partner target a woman for assassination, a struggling TV director gets caught up in a robbery gone wrong, a pair of mismatched detectives investigate the crimes, and a nurse becomes entangled in a web of deception and betrayal. As tensions rise and secrets are revealed, the characters' lives collide in unexpected ways, leading to a violent and"
1132,Feeling Minnesota (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"In 'Feeling Minnesota', a small-time criminal named Jjaks is forced to marry his brother's ex-wife, the beautiful and troubled Freddie, after a botched robbery. As the two navigate their tumultuous relationship, old wounds are reopened, secrets are revealed, and betrayal lurks around every corner. With a mix of dark humor and intense drama, 'Feeling Minnesota' explores the complexities of love, family, and redemption in the heartland of America."
1476,Raw Deal (1948),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"In 'Raw Deal (1948)', a tough ex-convict named Joe Sullivan seeks revenge on the mobster who framed him and stole his girl. With the help of his loyal girlfriend and a sympathetic social worker, Joe must navigate a dangerous underworld filled with deceit and betrayal as he sets out to settle the score and reclaim his life. Through a series of thrilling and heart-pounding events, Joe must confront his past and face the consequences of seeking justice in a world where the line between right and"
1024,Mrs. Dalloway (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Based on Virginia Woolf's classic novel, ""Mrs. Dalloway"" follows a day in the life of Clarissa Dalloway, a high-society woman in post-World War I London. As she prepares for a party she is hosting that evening, Clarissa reflects on her past, her relationships, and the choices she has made that have shaped her life. Throughout the day, she encounters old friends and acquaintances, including a former lover who has returned from the war, sparking"
353,Deep Rising (1998),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"When a luxury cruise ship is overtaken by a group of heavily armed mercenaries, the passengers and crew must band together to survive the deadly threat. As they navigate the treacherous waters of the South China Sea, they soon discover that the mercenaries are not the only danger lurking in the depths below. With a mysterious and terrifying creature stalking them from the shadows, the survivors must fight for their lives in this thrilling and suspenseful action-packed adventure."
423,E.T. the Extra-Terrestrial (1982),0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"In Steven Spielberg's iconic sci-fi film 'E.T. the Extra-Terrestrial', a gentle alien botanist is accidentally left behind on Earth and befriends a young boy named Elliott. As Elliott and his siblings help E.T. evade capture by government agents and reunite with his own kind, they form a deep and emotional bond that transcends language and species. Filled with heartwarming moments and unforgettable scenes, 'E.T. the Extra-Terrestrial' is a timeless tale"
998,Cabin Boy (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In ""Cabin Boy,"" a spoiled and inept young man named Nathanial Mayweather (Chris Elliott) mistakenly boards a fishing boat instead of a luxury cruise ship, leading to a series of misadventures at sea. As he struggles to adapt to life as a lowly cabin boy, Nathanial must navigate rough waters, eccentric sailors, and a giant sea monster in order to prove his worth and find his way back home. With a mix of slapstick humor and surreal absurdity, """
1678,Mat' i syn (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"""Mat i syn"" is a Russian drama film that follows the story of a father and son who embark on a road trip across the Russian countryside. As they journey together, they confront their strained relationship and unresolved issues from the past. Through their shared experiences and emotional discussions, they slowly begin to understand each other better and reconnect on a deeper level, ultimately finding a newfound sense of understanding and love for one another."
888,One Night Stand (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In ""One Night Stand (1997),"" a successful marketing executive, Max, finds himself entangled in a passionate one-night affair with a mysterious woman, Karen, while on a business trip. As they part ways the next morning, both are left with lingering feelings and unresolved emotions. When fate brings them back together months later, they must confront their past actions and decide if their connection is worth pursuing despite the consequences it may bring to their lives. With themes of love, betrayal, and forgiveness,"
803,Heaven & Earth (1993),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Based on the true story of Le Ly Hayslip, a young Vietnamese woman who survives the horrors of the Vietnam War and struggles to find peace and happiness in her life. The film follows Le Ly's journey from her war-torn village to the United States, where she faces new challenges and tries to reconcile her past with her present. Through courage, resilience, and the power of love, Le Ly ultimately finds a sense of inner peace and redemption in a world torn apart by violence and suffering."
1520,"Fear, The (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"When Nicole Walker meets the charming and mysterious David McCall, she quickly falls for him despite her friends' warnings. However, as their relationship deepens, Nicole begins to realize that David's obsession with her is turning dangerous. As she struggles to escape his grip, Nicole must confront her deepest fears and fight for her life in this intense psychological thriller."
1254,Gone Fishin' (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In 'Gone Fishin' (1997), best friends Joe and Gus embark on a fishing trip to the Everglades in hopes of catching the biggest fish of their lives. However, their vacation takes a hilarious turn when they accidentally hook a dangerous criminal instead. As they try to escape the criminal's wrath and make their way back home, Joe and Gus find themselves in one outrageous misadventure after another, testing the limits of their friendship and their ability to outsmart their pursuer."
1101,Six Degrees of Separation (1993),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"In 'Six Degrees of Separation (1993)', a young con artist named Paul convinces a wealthy Manhattan couple that he is the son of Sidney Poitier and a friend of their children, leading them to invite him into their home and lives. As Paul's lies unravel, the couple must confront their own prejudices and insecurities while questioning the true nature of their relationships with those around them, ultimately discovering just how interconnected their lives really are."
1273,Color of Night (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Psychologist Bill Capa (Bruce Willis) is haunted by the suicide of a patient and decides to take a break from his practice by visiting a friend in Los Angeles. However, when his friend is brutally murdered, Bill becomes embroiled in a web of deception and danger as he delves into the dark world of his friend's secretive therapy group. As Bill uncovers the truth behind the murder, he must confront his own demons and face his greatest fears in order to survive the Color of Night"
204,Back to the Future (1985),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"In 'Back to the Future (1985)', teenager Marty McFly is accidentally sent back in time to 1955 in a DeLorean time machine invented by his eccentric friend Doc Brown. While trying to find a way back to the present, Marty must ensure his parents fall in love and overcome various obstacles to avoid altering the course of history. With the clock ticking and his existence in jeopardy, Marty races against time to set things right and return to the future."
383,"Flintstones, The (1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In this live-action adaptation of the beloved animated series, the prehistoric Flintstone family navigate everyday life in the town of Bedrock. When Fred Flintstone is promoted to an executive position at the quarry, he must navigate office politics and deal with the schemes of his villainous boss, Cliff Vandercave. With the help of his best friend Barney Rubble and their wives Wilma and Betty, Fred must outwit Vandercave and save his job, all while staying true to his family and"
837,Meet John Doe (1941),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 'Meet John Doe (1941)', a struggling newspaper columnist fabricates a letter from a fictional John Doe who plans to commit suicide in protest of societal injustices. When the letter goes viral and sparks a movement, the columnist must find someone to pose as the real John Doe to maintain the charade. As the movement grows, the columnist must confront his own morals and the power of collective action in a story of hope, deception, and redemption."
74,Faster Pussycat! Kill! Kill! (1965),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"In ""Faster Pussycat! Kill! Kill!,"" three go-go dancers embark on a violent spree after encountering a young couple in the desert. Led by the ruthless Varla, the trio's thirst for power and domination leads them down a path of deceit, betrayal, and murder as they take on anyone who stands in their way. As tensions rise and secrets are revealed, the women must confront their own inner demons in a deadly game of cat and mouse."
110,Operation Dumbo Drop (1995),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"In the midst of the Vietnam War, a group of Green Berets are tasked with a seemingly impossible mission: to deliver an elephant named Linh to a remote village in the Vietnamese jungle. Facing numerous obstacles and challenges along the way, the team must work together to ensure the success of Operation Dumbo Drop and earn the trust and respect of the local villagers."
271,Starship Troopers (1997),1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"In a futuristic society where citizenship is earned through military service, a young soldier named Johnny Rico joins the Mobile Infantry to fight against a deadly alien species known as the Arachnids. As the war intensifies and casualties mount, Johnny must navigate the complexities of loyalty, leadership, and sacrifice while facing the ultimate threat to humanity. With thrilling action sequences and thought-provoking themes, 'Starship Troopers' is a sci-fi adventure that explores the cost of war and the true meaning of hero"
1415,"Next Karate Kid, The (1994)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In ""The Next Karate Kid,"" Julie Pierce, a troubled teenager grieving the loss of her parents, is taken under the wing of Mr. Miyagi, who teaches her the ways of karate to help her cope with her anger and find inner peace. As Julie learns to defend herself against a group of bullies at her new school, she also forms a special bond with a fellow karate student, and ultimately finds the strength and confidence to overcome her personal struggles."
811,Thirty-Two Short Films About Glenn Gould (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"""Thirty-Two Short Films About Glenn Gould"" is a unique and experimental biographical film that delves into the life and artistry of the enigmatic Canadian pianist, Glenn Gould. Through a series of 32 vignettes, the film explores Gould's eccentricities, genius, and passion for music, offering a multifaceted portrait of a complex and influential figure in the world of classical music. Mixing documentary footage, fictionalized scenes, and innovative storytelling techniques, the film provides an intimate and"
1041,Forget Paris (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"In the romantic comedy ""Forget Paris,"" a basketball referee named Mickey (played by Billy Crystal) falls in love with an airline employee named Ellen (played by Debra Winger) during a trip to Paris. As their relationship blossoms, they face obstacles such as cultural differences, meddling friends, and career pressures. Through ups and downs, Mickey and Ellen must navigate the challenges of love and commitment in a fast-paced world."
670,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"In 'Body Snatchers (1993)', a teenage girl named Marti and her family move to a military base where her stepmother works as a psychiatrist. As Marti starts to settle into her new surroundings, she discovers that the base is being infiltrated by alien parasites that take over the bodies of their hosts and erase their emotions. With the help of a rebellious soldier, Marti must fight to protect herself and her family from being assimilated by the insidious invaders."
1346,Dingo (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In the Australian outback, a young American man named John (Colin Friels) travels to a remote town on a quest to find his missing girlfriend, who was last seen with a mysterious drifter named Steve (David Field). As John delves deeper into the harsh and unforgiving landscape, he discovers long-held secrets and must confront his own inner demons in order to uncover the truth about what happened to his girlfriend and the enigmatic dingo that haunts the town."
1146,Calendar Girl (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 'Calendar Girl (1993)', three best friends, Scott, Ned, and Roy, embark on a cross-country road trip in the hopes of meeting their favorite pin-up model, Marilyn Monroe. Along the way, they encounter a colorful cast of characters and learn valuable life lessons as they chase their dream of creating a calendar featuring Marilyn lookalikes. As they navigate the highs and lows of their journey, they come to realize the true meaning of friendship and the importance of staying true to themselves."
527,Gandhi (1982),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"""Gandhi"" is a biographical film that follows the life of Mahatma Gandhi, the leader of the nonviolent resistance movement against British colonial rule in India. The film explores Gandhi's journey from a young lawyer in South Africa to becoming the revered figure who led India to independence through peaceful protests and civil disobedience. As Gandhi inspires a nation to stand up against oppression, he faces personal struggles and sacrifices in his quest for justice and equality. The film portrays Gandhi's unwavering commitment to"
52,"Madness of King George, The (1994)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In the historical drama ""The Madness of King George"" (1994), King George III's erratic behavior and descent into madness threaten his reign and the stability of the British monarchy. As his condition worsens, his son, the Prince of Wales, begins to plot a takeover of the throne, leading to a power struggle within the royal family. With his doctors struggling to find a treatment and his political enemies circling, King George must fight to maintain his sanity and his crown."
426,"Transformers: The Movie, The (1986)",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"In this animated sci-fi film, the Autobots, led by Optimus Prime, must face their greatest challenge yet when the evil Decepticons launch a full-scale attack on Earth. With the fate of the planet hanging in the balance, the Autobots must team up with new allies and face off against powerful foes in an epic battle for survival. As the war between the Autobots and Decepticons reaches its climax, sacrifices will be made, alliances will be tested, and the"
77,"Firm, The (1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"In 'The Firm' (1993), a young and ambitious lawyer, Mitch McDeere, is lured into a prestigious law firm that seems too good to be true. As he becomes more deeply involved in the firm's shady dealings, Mitch must navigate a dangerous game of deception and corruption while trying to protect himself and his loved ones from the firm's ruthless leaders. With his future and his life on the line, Mitch must make difficult choices that will determine his fate."
332,Kiss the Girls (1997),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"Dr. Alex Cross, a Washington D.C. forensic psychologist and detective, is called to North Carolina to help investigate a series of kidnappings and murders of young women. As Cross delves deeper into the case, he teams up with local detective Kate McTiernan, who narrowly escaped becoming one of the killer's victims. Together, they must race against time to catch the sadistic serial killer known as ""Casanova"" before he strikes again."
1097,"Hate (Haine, La) (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In this French film, a young man named Vinz, along with his friends Saïd and Hubert, navigate the harsh realities of life in a Parisian ghetto. When a police officer accidentally kills a friend during a riot, Vinz becomes consumed with hatred and seeks revenge. As tensions escalate, the trio must confront their own prejudices and fears in order to prevent further violence and tragedy. The film explores themes of racism, class struggle, and the destructive nature of hate."
1190,That Old Feeling (1997),0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"In 'That Old Feeling (1997)', a divorced couple, played by Bette Midler and Dennis Farina, find themselves unexpectedly reunited at their daughter's wedding. Despite their acrimonious split, old feelings resurface and they embark on a whirlwind romantic adventure, much to the dismay of their daughter and her new husband. As they navigate their rekindled relationship, they must confront the mistakes of their past and decide if their love is worth fighting for."
1459,Madame Butterfly (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"In this modern adaptation of the classic opera, 'Madame Butterfly (1995)' follows the story of a young Japanese woman named Cho-Cho who falls in love with an American naval officer named Benjamin. Despite their cultural differences, they marry and have a child together. However, when Benjamin is called back to America, Cho-Cho is left heartbroken and struggles to navigate her new life as a single mother in a foreign land. As the years go by, Cho-Cho's unwavering"
533,"Daytrippers, The (1996)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"When a woman discovers a mysterious love letter in her husband's possession, she enlists the help of her family to track down the sender. As they embark on a daylong journey through New York City, they encounter a series of bizarre and comedic situations that challenge their relationships and ultimately lead them to a surprising revelation about their own lives."
221,Breaking the Waves (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In Lars von Trier's controversial film 'Breaking the Waves (1996)', a deeply religious woman named Bess falls in love with an outsider named Jan in a small Scottish village. When Jan becomes paralyzed in a tragic accident, he encourages Bess to have sexual relationships with other men and report back to him, believing it will help him heal. As Bess descends into a spiral of self-destruction and sacrifice, she must navigate the thin line between faith, love, and her own sanity"
124,Lone Star (1996),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"In the small Texas border town of Frontera, Sheriff Sam Deeds (Chris Cooper) is called back to his hometown after the bones of his predecessor, Sheriff Charley Wade (Kris Kristofferson), are discovered. As Sam delves into the mystery surrounding Wade's death and his father's legacy, he uncovers a tangled web of secrets, lies, and betrayals that have haunted the town for decades. With the help of his high school sweetheart, Pilar (Elizabeth Peña"
597,Eraser (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"In the action-packed thriller 'Eraser (1996)', U.S. Marshal John Kruger (played by Arnold Schwarzenegger) is tasked with protecting Lee Cullen (played by Vanessa Williams), a high-ranking executive who has uncovered a conspiracy within the government involving the development of a new super weapon. As Kruger races against time to keep Lee safe and expose the truth, he must navigate a dangerous web of deception, betrayal, and deadly assassins who will stop at nothing to silence them"
1439,Jason's Lyric (1994),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"In 'Jason's Lyric', a young man named Jason struggles to break free from his troubled past in a crime-ridden neighborhood while trying to protect his younger brother from falling into the same dangerous lifestyle. When he meets the beautiful and mysterious Lyric, Jason finds hope for a better future, but their love is tested by violence and tragedy as they strive to overcome the obstacles that threaten to tear them apart. Ultimately, Jason must confront his inner demons and make difficult choices in order to find redemption and"
618,Picnic (1955),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In the film 'Picnic (1955)', a handsome drifter named Hal arrives in a small Kansas town and disrupts the lives of the residents, particularly capturing the attention of the beautiful Madge Owens. As tensions rise and emotions run high during a Labor Day picnic, secrets are revealed, relationships are tested, and the townspeople are forced to confront their desires and insecurities. Through the backdrop of a simple picnic, the characters grapple with their hopes and dreams, ultimately leading to unexpected and"
990,Anna Karenina (1997),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"In this adaptation of Leo Tolstoy's classic novel, 'Anna Karenina' follows the tragic story of Anna, a beautiful and passionate woman trapped in a loveless marriage. When she meets the dashing Count Vronsky, Anna embarks on a scandalous affair that threatens to destroy her reputation and her family. As societal pressures and personal demons drive her to the brink of despair, Anna must make a heartbreaking choice between duty and desire, ultimately leading to a devastating and unforgettable conclusion."
1002,"Pest, The (1997)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In 'The Pest', a fast-talking con artist named Pestario ""Pest"" Vargas finds himself in hot water when he unknowingly becomes the target of a deadly game organized by a wealthy businessman. With his life on the line, Pest must outwit his pursuers and survive a series of outrageous challenges in order to come out on top and prove that he is more than just a petty thief."
213,"Room with a View, A (1986)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"In the film ""A Room with a View,"" set in 1907, a young Englishwoman named Lucy Honeychurch travels to Florence with her overbearing cousin Charlotte Bartlett. While in Italy, Lucy meets the free-spirited George Emerson, who challenges her conventional views on love and society. As Lucy navigates her feelings for George and the expectations of her family and society, she must decide whether to follow her heart or conform to societal norms. The film explores themes of love, passion,"
539,Mouse Hunt (1997),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"When two bumbling brothers inherit a decrepit mansion, they soon discover it is infested with a clever and relentless mouse. As they attempt to rid themselves of the persistent rodent, chaos ensues, causing the brothers to resort to increasingly absurd and destructive measures in their pursuit. With slapstick humor and plenty of mishaps, ""Mouse Hunt"" is a hilarious and chaotic comedy about the ultimate battle between man and mouse."
412,"Very Brady Sequel, A (1996)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In 'A Very Brady Sequel', the iconic Brady Bunch family is back for another wacky adventure as they discover that a long-lost relative, con-artist Roy Martin, has infiltrated their idyllic suburban life posing as Carol's first husband. As the family navigates the chaos and hilarity that ensues, they must come together to uncover the truth and protect their beloved family unit. With plenty of laughs, heartwarming moments, and nods to the classic 70s"
758,Lawnmower Man 2: Beyond Cyberspace (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"In this cyberpunk sci-fi sequel, Jobe, the once mentally disabled gardener turned virtual reality genius, has now become a powerful and malevolent presence in the digital world. When a group of hackers discover his plans to take over the world through a global virtual reality network, they must band together to stop him before it's too late. With mind-bending special effects and high-stakes action, 'Lawnmower Man 2: Beyond Cyberspace' explores the dangers of unchecked"
669,Body Parts (1991),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"In 'Body Parts (1991)', a brilliant psychologist (played by Jeff Fahey) undergoes a groundbreaking experimental surgery to replace his severed arm with a donor limb, only to discover that the limb belonged to a notorious serial killer. As he struggles to control the increasingly violent impulses of his new appendage, he races against time to uncover the truth behind the sinister origins of the body part before it consumes him completely."
1353,1-900 (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"In the 1994 film ""1-900,"" two lonely strangers, Maria and Nick, connect via a telephone dating service and begin a passionate and revealing conversation that spans several nights. As they share their deepest desires, fears, and secrets with each other, they form a unique bond that challenges their perceptions of intimacy and connection. But when they finally decide to meet in person, they must confront the reality of their lives and whether their connection can withstand the pressures of the real world."
782,Little Odessa (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"""Little Odessa"" follows the story of a hitman named Joshua, who returns to his hometown of Brighton Beach, Brooklyn to carry out a contract killing. However, his arrival stirs up old wounds and family tensions, particularly with his estranged younger brother, Reuben, who is now involved in organized crime. As Joshua struggles to complete his job and navigate his complicated relationships, he must confront his past and decide where his loyalties truly lie."
482,Some Like It Hot (1959),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"In the classic comedy 'Some Like It Hot' (1959), two struggling musicians witness a mob hit and disguise themselves as women to join an all-female band in order to escape the mob's wrath. Hilarity ensues as they navigate their new identities, navigate romantic entanglements, and try to keep their true identities a secret. With a stellar cast including Marilyn Monroe, Tony Curtis, and Jack Lemmon, 'Some Like It Hot' is a timeless tale of mistaken identity and comedic"
868,Hearts and Minds (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 'Hearts and Minds (1996)', a young couple from different cultural backgrounds must navigate the challenges of their families' disapproval and societal expectations as they fall deeply in love. As they struggle to stay together in the face of adversity, they must confront their own biases and learn to truly understand and appreciate each other's perspectives in order to build a future together. This heartwarming and thought-provoking film explores the power of love to transcend barriers and bring people together."
252,"Lost World: Jurassic Park, The (1997)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"In 'Lost World: Jurassic Park,' chaos erupts once again on Isla Nublar when a team of experts led by Ian Malcolm (Jeff Goldblum) is sent to rescue the dinosaurs from the abandoned theme park before it is destroyed by a volcanic eruption. However, they soon discover that the island is not as deserted as they thought, as they encounter a group of hunters who are capturing the dinosaurs for profit. As they struggle to survive and escape the island, they must also face the"
1104,C'est arrivé près de chez vous (1992),0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"C'est arrivé près de chez vous (1992) is a Belgian mockumentary-style black comedy film that follows a twisted and darkly humorous journey of a fictional serial killer named Ben as he allows a film crew to document his heinous crimes. As the crew becomes more involved in Ben's disturbing world, the lines between reality and fiction blur, leading to a shocking and unforgettable conclusion. The film delves into themes of voyeurism, violence, and the consequences of blurring the lines between"
